0,0.0012,11.4233
0.1,0.0012,12.5803
0.2,0.0013,20.4139
0.3,0.0015,29.8068
0.4,0.0016,35.4004
0.5,0.0018,41.4902
0.6,0.0018,44.8907
0.7,0.002,50.4856
0.8,0.0021,53.0839
0.9,0.0022,58.3731
1,0.0023,61.8796
1.1,0.0024,66.0129
1.2,0.0025,69.7288
1.3,0.0026,73.2553
1.4,0.0027,77.5186
1.5,0.0029,80.4263
1.6,0.003,84.7243
1.7,0.0031,87.0257
1.8,0.0032,92.1504
1.9,0.0033,93.9338
2,0.0034,99.0372
2.1,0.0035,100.3937
2.2,0.0036,105.5868
2.3,0.0037,106.9526
2.4,0.0039,111.9914
2.5,0.004,113.4442
2.6,0.0041,117.9658
2.7,0.0042,119.8484
2.8,0.0043,124.046
2.9,0.0044,125.9733
3,0.0045,129.7178
3.1,0.0046,132.6708
3.2,0.0048,135.5709
3.3,0.0048,138.4978
3.4,0.005,141.1084
3.5,0.0051,144.8063
3.6,0.0052,146.54
3.7,0.0053,151.0174
3.8,0.0054,152.1653
3.9,0.0055,156.6102
4,0.0056,157.9046
4.1,0.0058,162.4709
4.2,0.0058,163.2029
4.3,0.006,167.8918
4.4,0.0061,169.1682
4.5,0.0062,173.123
4.6,0.0063,174.4823
4.7,0.0064,178.7185
4.8,0.0065,180.2797
4.9,0.0066,183.6155
5,0.0067,185.9512
5.1,0.0069,189.0036
5.2,0.007,191.7382
5.3,0.0071,193.8534
5.4,0.0072,197.0512
5.5,0.0073,198.7628
5.6,0.0074,203.0134
5.7,0.0075,203.8917
5.8,0.0076,207.868
5.9,0.0077,208.8261
6,0.0079,213.2075
6.1,0.008,213.6316
6.2,0.0081,218.0834
6.3,0.0082,218.6295
6.4,0.0083,222.7385
6.5,0.0084,223.8843
6.6,0.0085,227.6485
6.7,0.0086,228.5055
6.8,0.0088,232.1282
6.9,0.0089,234.1701
7,0.009,236.5417
7.1,0.0091,238.699
7.2,0.0092,240.9393
7.3,0.0093,244.0662
7.4,0.0094,245.1441
7.5,0.0095,248.6256
7.6,0.0096,249.4606
7.7,0.0098,253.2828
7.8,0.0098,253.7353
7.9,0.01,257.8742
8,0.0101,257.9138
8.1,0.0102,262.2182
8.2,0.0103,262.6458
8.3,0.0104,266.2083
8.4,0.0105,266.9188
8.5,0.0106,270.4798
8.6,0.0107,271.3937
8.7,0.0109,274.5068
8.8,0.011,275.6085
8.9,0.0111,278.1586
9,0.0112,280.3916
9.1,0.0113,282.0645
9.2,0.0114,284.156
9.3,0.0115,285.5701
9.4,0.0116,288.8019
9.5,0.0117,289.5049
9.6,0.0119,292.7992
9.7,0.012,293.1184
9.8,0.0121,296.9082
9.9,0.0122,296.9628
10,0.0123,300.9458
10.1,0.0124,300.7606
10.2,0.0125,304.1303
10.3,0.0126,304.9134
10.4,0.0128,308.2248
10.5,0.0128,308.2731
10.6,0.013,311.4651
10.7,0.0131,312.6866
10.8,0.0132,314.8569
10.9,0.0133,316.3215
11,0.0134,318.1999
11.1,0.0135,320.3159
11.2,0.0136,321.4257
11.3,0.0137,324.2679
11.4,0.0138,324.8328
11.5,0.014,327.8933
11.6,0.0141,328.2145
11.7,0.0142,331.6985
11.8,0.0143,331.425
11.9,0.0144,335.0236
12,0.0145,335.0747
12.1,0.0147,338.2696
12.2,0.0147,338.3346
12.3,0.0149,341.7248
12.4,0.015,341.693
12.5,0.0151,344.6153
12.6,0.0152,345.4307
12.7,0.0153,347.6441
12.8,0.0154,349.3727
12.9,0.0155,350.9128
13,0.0156,352.5194
13.1,0.0157,353.8798
13.2,0.0159,356.3725
13.3,0.016,356.7392
13.4,0.0161,359.6046
13.5,0.0162,359.7564
13.6,0.0163,362.9755
13.7,0.0164,362.7751
13.8,0.0165,366.1443
13.9,0.0166,365.9402
14,0.0168,369.2025
14.1,0.0168,369.2106
14.2,0.017,372.4245
14.3,0.0171,372.166
14.4,0.0172,375.3768
14.5,0.0173,375.9961
14.6,0.0174,377.903
14.7,0.0175,379.0811
14.8,0.0176,381.0794
14.9,0.0177,382.2376
15,0.0179,383.3068
15.1,0.018,385.4011
15.2,0.0181,385.3963
15.3,0.0182,388.1534
15.4,0.0183,388.0625
15.5,0.0184,390.8158
15.6,0.0185,390.3193
15.7,0.0187,393.3549
15.8,0.0187,393.0226
15.9,0.0189,396.0682
16,0.0189,395.8009
16.1,0.0191,399.223
16.2,0.0192,399.3353
16.3,0.0193,402.3432
16.4,0.0194,402.6863
16.5,0.0195,405.0604
16.6,0.0196,406.4683
16.7,0.0198,408.2123
