0,-0.0053,33.2525
0.1,-0.0053,33.5462
0.2,-0.0051,38.8594
0.3,-0.005,51.4256
0.4,-0.0048,58.7356
0.5,-0.0047,63.8085
0.6,-0.0046,71.329
0.7,-0.0045,76.0162
0.8,-0.0044,82.3756
0.9,-0.0043,87.6893
1,-0.0042,93.3896
1.1,-0.0041,99.3725
1.2,-0.0039,104.2771
1.3,-0.0038,110.2462
1.4,-0.0037,114.7947
1.5,-0.0036,121.3
1.6,-0.0035,125.0939
1.7,-0.0034,131.7281
1.8,-0.0033,135.079
1.9,-0.0032,142.0172
2,-0.0031,145.2425
2.1,-0.0029,151.6882
2.2,-0.0028,154.8639
2.3,-0.0027,161.3255
2.4,-0.0026,164.5641
2.5,-0.0025,170.5945
2.6,-0.0024,173.8095
2.7,-0.0023,179.4465
2.8,-0.0022,183.5416
2.9,-0.002,187.9669
3,-0.002,192.0756
3.1,-0.0018,196.5071
3.2,-0.0017,201.1974
3.3,-0.0016,204.4778
3.4,-0.0015,209.336
3.5,-0.0014,212.1123
3.6,-0.0013,217.7234
3.7,-0.0012,219.9883
3.8,-0.001,225.3007
3.9,-0.001,227.1985
4,-0.0008,232.4909
4.1,-0.0007,234.7887
4.2,-0.0006,239.9302
4.3,-0.0005,241.6071
4.4,-0.0004,246.6837
4.5,-0.0003,249.0126
4.6,-0.0002,253.2303
4.7,-0.0001,255.4919
4.8,0.0001,259.2549
4.9,0.0002,262.1285
5,0.0003,264.9003
5.1,0.0004,267.4421
5.2,0.0005,269.6743
5.3,0.0006,273.4441
5.4,0.0007,274.7375
5.5,0.0008,278.3651
5.6,0.0009,279.3966
5.7,0.0011,283.3325
5.8,0.0012,284.0154
5.9,0.0013,287.8174
6,0.0014,288.1569
6.1,0.0015,291.854
6.2,0.0016,292.3915
6.3,0.0017,295.654
6.4,0.0018,295.4633
6.5,0.002,298.3626
6.6,0.002,299.5873
6.7,0.0022,302.0097
6.8,0.0023,303.0106
6.9,0.0024,305.1114
7,0.0025,306.9642
7.1,0.0026,307.9745
7.2,0.0027,310.0493
7.3,0.0028,310.6452
7.4,0.0029,313.0828
7.5,0.0031,313.2392
7.6,0.0032,315.5217
7.7,0.0033,315.1003
7.8,0.0034,318.1563
7.9,0.0035,317.9426
8,0.0036,320.804
8.1,0.0037,320.39
8.2,0.0038,323.0867
8.3,0.0039,323.133
8.4,0.0041,325.5157
8.5,0.0041,325.695
8.6,0.0043,327.6873
8.7,0.0044,328.5602
8.8,0.0045,329.9342
8.9,0.0046,330.9382
9,0.0047,332.0596
9.1,0.0048,333.7251
9.2,0.0049,334.1811
9.3,0.0051,335.9843
9.4,0.0052,336.2016
9.5,0.0053,338.5127
9.6,0.0054,338.2909
9.7,0.0055,340.9479
9.8,0.0056,340.3826
9.9,0.0057,342.8606
10,0.0058,342.8679
10.1,0.006,345.1565
10.2,0.006,344.8479
10.3,0.0062,347.3014
10.4,0.0063,347.4365
10.5,0.0064,349.1502
10.6,0.0065,349.7165
10.7,0.0066,351.4422
10.8,0.0067,352.3339
10.9,0.0068,353.4018
11,0.0069,354.8121
11.1,0.0071,355.533
11.2,0.0072,357.4297
11.3,0.0073,357.6373
11.4,0.0074,359.8142
11.5,0.0075,359.6773
11.6,0.0076,362.4317
11.7,0.0077,361.9927
11.8,0.0078,364.3878
11.9,0.0079,364.3219
12,0.0081,366.9181
12.1,0.0081,366.7196
12.2,0.0083,369.0677
12.3,0.0084,369.0882
12.4,0.0085,371.1801
12.5,0.0086,371.9472
12.6,0.0087,373.3871
12.7,0.0088,374.1219
12.8,0.0089,375.376
12.9,0.0091,377.0317
13,0.0092,377.4893
13.1,0.0093,379.335
13.2,0.0094,379.603
13.3,0.0095,382.0652
13.4,0.0096,381.943
13.5,0.0097,384.4798
13.6,0.0098,384.2249
13.7,0.01,386.7967
13.8,0.01,386.7873
13.9,0.0102,389.4066
14,0.0103,388.9875
14.1,0.0104,391.5549
14.2,0.0105,392.0991
14.3,0.0106,393.7689
14.4,0.0107,394.5106
14.5,0.0108,396.2493
14.6,0.0109,397.4104
14.7,0.0111,398.5845
14.8,0.0112,400.0185
14.9,0.0113,400.8476
15,0.0114,402.9681
15.1,0.0115,403.3595
15.2,0.0116,405.5544
15.3,0.0117,405.6011
15.4,0.0118,408.2426
15.5,0.0119,408.3284
15.6,0.0121,410.9482
15.7,0.0122,410.8234
15.8,0.0123,413.5186
15.9,0.0124,413.7163
16,0.0125,416.2058
16.1,0.0126,416.5157
16.2,0.0127,418.4866
16.3,0.0128,419.6539
16.4,0.013,421.459
16.5,0.013,422.2299
16.6,0.0132,423.7049
16.7,0.0133,425.6598
16.8,0.0134,426.5049
16.9,0.0135,428.5433
17,0.0136,429.101
17.1,0.0137,431.6239
17.2,0.0138,431.8179
17.3,0.014,434.6673
17.4,0.014,434.6591
17.5,0.0142,437.2458
17.6,0.0143,437.6455
17.7,0.0144,440.5041
17.8,0.0145,440.4759
17.9,0.0146,443.0901
18,0.0147,443.7883
18.1,0.0148,445.9253
18.2,0.0149,446.5952
18.3,0.0151,448.8268
18.4,0.0152,449.8127
18.5,0.0153,451.3325
18.6,0.0154,453.0826
18.7,0.0155,454.0712
18.8,0.0156,456.242
18.9,0.0157,456.8076
19,0.0158,459.1591
19.1,0.0159,459.4691
19.2,0.0161,462.4477
19.3,0.0162,462.5614
19.4,0.0163,465.215
19.5,0.0164,465.3277
19.6,0.0165,468.3856
